timestamp,steering_angle,throttle_position,brake_pressure,acceleration_x,acceleration_y,acceleration_z,gyroscope_yaw_rate,expected_score
0.0,-3.8659775420040208,46.07899369797817,0.30067825287649297,0.08975319940845895,-0.10881247352084783,9.984222572123478,0.45964268557504795,91.0917695099161
0.04,-3.8353346962990176,45.922995716777486,0.36757848843648633,0.09737554932622289,-0.1412093889325766,9.993505711248211,-1.6081080642647358,91.32903180902356
0.08,-4.080391950572652,45.833807017209175,0.42574191687559026,0.0627340503461277,-0.17899584971116583,10.001800844788459,-4.065185661236146,90.95976447479357
0.12,-4.377359451130504,45.66862473762679,0.19253799529096863,0.09705339742327007,-0.1857569672973069,10.005609475809166,-2.578065810044003,88.88178654994132
0.16,-4.424134058578519,45.263961870493695,0.18866661820484162,0.196967762764635,-0.19803230331197075,10.006517127133929,-0.08525339854614344,89.3467050070107
0.2,-4.388726570936656,45.48745109891402,0.12355002465928236,0.22951289216801243,-0.23670873696900038,10.007930554523497,0.07977867567858121,90.47278194332173
0.24,-4.413496901821375,45.40686181182733,0.019587031688388393,0.2074675110737902,-0.21412452032609938,10.012467281238974,-0.6239279813750875,90.39949960458459
0.28,-4.471916968453335,45.46051702477182,-0.002263538213266481,0.11702834793752609,-0.22028863795676912,9.98545136133287,0.1443571454848369,90.499082667245
0.32,-4.394249282423397,46.011151376146906,0.045625306017140224,0.049919508173229585,-0.19552771634118354,9.957037135923628,2.4785765246878233,91.12128200495184
0.36,-4.141440098494958,46.12977716342537,0.00651813520630532,0.08992925513352094,-0.18079646467520227,9.935192427623125,1.4469925726024968,91.10263793354913
0.4,-4.201316939409731,45.945060999650316,0.010172961147386791,0.07436501832910188,-0.1772273487839506,9.948536354256424,0.7465874194202304,90.59543155803145
0.44,-4.0418951092389275,45.973705876130836,0.08953934007256145,0.058490456576535704,-0.1761679843429424,9.972301171505217,1.7954158007342857,89.75231622448311
0.48,-3.9619281659784926,46.09332560646928,0.1251002093932879,0.08595109715155567,-0.23725408933992187,9.936002453338713,0.44166963945992066,89.905935786195
0.52,-3.9830058239776047,46.09860823098785,0.0700811908902711,0.1353789565498469,-0.2737169812463113,9.950165779891792,0.12430397391557158,90.5605334174366
0.56,-3.9453543027897497,46.01521251484319,0.011685088079258953,0.1469084603819613,-0.2817903085181526,9.953942684701515,-0.7759002216733801,90.74151088650937
0.6,-4.086459186867389,46.07350143118157,0.08328543885147409,0.13067763809618022,-0.26568735322174053,9.9629532535417,-0.16482064933806329,89.93072557670936
0.64,-3.967330389368158,46.09614955353252,0.023561095167644104,0.13558649635054526,-0.29630112708361983,9.970481243433984,1.738707222090122,90.87592063499282
0.68,-3.8546315572553724,45.733255412198176,0.08635771463307895,0.11787752971886127,-0.2989072160106147,9.989351285862563,0.9454060976786871,89.67575101187562
0.72,-3.841276243011,45.61528356243837,0.10097268419148914,0.09347742593002528,-0.3171860770434448,9.983015658480795,-1.0701302755632125,89.22663806125593
0.76,-3.997315593997134,45.72212868899285,0.10874309033515976,0.11108048531559207,-0.3059207360077457,9.953355051786351,0.1603252799348498,90.12693294732249
0.8,-3.8198995390196866,45.92205414975872,0.02127739738683336,0.12524571334959939,-0.30113572025315527,9.93539102648087,2.3629556908102423,91.25730629726631
0.84,-3.682254835222435,45.87239702353445,-9.843954203456095e-05,0.19674979769137366,-0.2745555200133373,9.93965850674073,0.4556177576628606,91.33819455316277
0.88,-3.7591505046646385,45.741518641989735,0.04760860820698093,0.22684369616361305,-0.23842821341830625,9.929095891958724,-0.803134206482139,89.78585910940177
0.92,-3.7893393960867203,45.74746566553394,0.01012382895647024,0.26532060683826436,-0.21975540391353537,9.9305581920355,0.706241011050136,89.83036129521022
0.96,-3.6649850365246204,45.960713418584966,0.01726319885854644,0.23853526748841436,-0.18996508950740906,9.926494450948518,1.1155357508266461,90.976348111322
1.0,-3.640601295976501,45.674324692544694,0.04599864163752144,0.2400752966964321,-0.19415593875066672,9.904734793004124,0.8683252879935954,90.38181052796989
1.04,-3.5492083314588077,45.460341653206044,0.014725309647807222,0.19111313980573974,-0.12457702515523542,9.875736002478838,1.6272018335186553,91.2916168519016
1.08,-3.4236410515073468,45.534845114559324,0.09407600825770396,0.21620446641167276,-0.14010783872674334,9.857321791601137,3.7713055345346236,90.98703384750974
1.12,-3.046367593520858,45.663841119582145,0.02390050544694368,0.24989551305968122,-0.15800152328523012,9.858855752737062,3.1966625919887606,91.07917274325546
1.16,-2.997419372575512,45.81901085372807,-0.0028784863306804322,0.25007559834876747,-0.1408996211569402,9.823408565891818,-0.121420936010318,90.2163078664715
1.2,-3.062557051655567,45.5494524079066,0.12837396846543273,0.32156984938587396,-0.12100109910596957,9.796517552375477,-1.4322488414326848,90.85542492072942
1.24,-3.1883858847665367,45.50845507967565,0.2842037308210254,0.3770336800632971,-0.10238666471781557,9.756092155986043,-0.05599566359009933,91.64798138321115
1.28,-3.070023140134247,45.82950606592,0.3469297817015672,0.4177061344213248,-0.08796006793111669,9.740162502647944,2.079181015680136,90.71718324816945
